,CustomerID,ActualChurn,PredictedChurn,RiskScore,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,SegmentNumber,RiskSegment,Decile,StaticAction,SelectedAction,MarketingMessageRequired,ComplaintHistoryFlag,ServiceReviewStatus,MessageTheme,OfferDetailsRequired,OfferDetailsAvailable,MessagePreparationStatus,ScenarioSelectedSuccessPercent,ScenarioStaticSuccessPercent
836,51480,0,0,11.840324,0.0,Phone,2,31.0,Debit Card,Female,,3,Mobile,3,Married,2,0,23.0,2.0,5.0,7.0,129.42,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
837,53306,0,0,11.848703,1.0,Computer,1,10.0,Credit Card,Male,3.0,4,Mobile Phone,2,Divorced,3,0,12.0,2.0,2.0,1.0,142.06,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
838,53502,0,0,11.893296,12.0,Mobile Phone,3,9.0,E wallet,Male,3.0,4,Fashion,4,Single,9,0,17.0,2.0,2.0,1.0,198.51,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
839,54972,0,0,11.893296,12.0,Mobile Phone,3,9.0,E wallet,Male,3.0,4,Fashion,4,Single,9,0,17.0,2.0,2.0,1.0,198.51,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
840,53765,0,0,11.966426,7.0,Mobile Phone,1,15.0,Debit Card,Male,4.0,4,Laptop & Accessory,3,Single,4,1,18.0,1.0,2.0,1.0,188.88,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
841,53359,0,0,12.403635,2.0,Phone,1,16.0,Credit Card,Female,4.0,4,Mobile Phone,3,Married,7,0,19.0,3.0,3.0,3.0,148.77,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
842,55094,0,0,12.631152,2.0,Phone,1,8.0,COD,Male,3.0,4,Mobile Phone,5,Single,4,0,12.0,2.0,2.0,3.0,145.8,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
843,54126,0,0,12.693085,18.0,Phone,1,7.0,Credit Card,Male,3.0,4,Mobile Phone,1,Single,8,1,13.0,1.0,2.0,3.0,149.36,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
844,50887,0,0,12.867643,9.0,Mobile Phone,3,9.0,E wallet,Female,2.0,3,Laptop & Accessory,4,Single,4,1,16.0,0.0,1.0,1.0,192.78,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
845,51844,0,0,12.98237,0.0,Phone,1,12.0,CC,Male,,3,Mobile,3,Married,1,0,20.0,1.0,2.0,2.0,127.72999999999999,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
846,53329,0,0,13.6973095,1.0,Mobile Phone,3,11.0,E wallet,Male,3.0,5,Laptop & Accessory,5,Divorced,3,0,13.0,2.0,2.0,4.0,167.56,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
847,50256,0,0,13.959807,0.0,Phone,3,16.0,E wallet,Female,3.0,3,Laptop & Accessory,3,Married,2,1,12.0,0.0,1.0,3.0,142.6,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
848,51386,0,0,14.226285,,Mobile Phone,1,10.0,UPI,Male,3.0,3,Mobile,1,Married,2,0,12.0,1.0,1.0,0.0,119.50999999999999,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
849,53196,0,0,14.35779,1.0,Mobile Phone,1,13.0,Debit Card,Female,4.0,4,Mobile Phone,2,Divorced,3,1,14.0,1.0,2.0,3.0,151.59,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
850,52214,0,0,14.493175,1.0,Phone,1,25.0,CC,Male,3.0,4,Mobile,5,Married,2,0,12.0,1.0,3.0,3.0,131.96,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
851,54890,0,0,14.593032,9.0,Mobile Phone,1,32.0,Credit Card,Female,3.0,4,Fashion,3,Married,3,1,12.0,1.0,11.0,,228.88,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
852,55154,0,0,14.74777,1.0,Mobile Phone,3,25.0,Debit Card,Male,4.0,2,Laptop & Accessory,3,Married,4,0,12.0,2.0,2.0,3.0,187.32,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
853,55563,0,0,15.11901,5.0,Phone,1,9.0,Credit Card,Female,3.0,6,Mobile Phone,1,Married,3,1,12.0,1.0,2.0,1.0,136.29,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
854,53335,0,0,15.137484,5.0,Phone,1,18.0,Debit Card,Male,3.0,4,Mobile Phone,2,Divorced,5,1,20.0,2.0,2.0,3.0,148.56,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
855,52891,0,0,15.160169,1.0,Computer,1,7.0,COD,Male,3.0,5,Laptop & Accessory,5,Divorced,7,0,20.0,1.0,3.0,1.0,167.98,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
856,50837,0,0,15.598856,8.0,Computer,1,10.0,Debit Card,Male,2.0,3,Laptop & Accessory,3,Single,2,1,11.0,1.0,1.0,1.0,142.49,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
857,52307,0,0,15.598856,8.0,Computer,1,10.0,Debit Card,Male,2.0,3,Laptop & Accessory,3,Single,2,1,11.0,1.0,1.0,1.0,142.49,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
858,51630,0,0,15.757701,0.0,Computer,1,17.0,Credit Card,Male,2.0,3,Laptop & Accessory,5,Married,2,1,13.0,1.0,3.0,3.0,147.41,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
859,51094,0,0,15.807772,14.0,Mobile Phone,3,12.0,E wallet,Male,2.0,3,Fashion,3,Single,2,0,12.0,6.0,8.0,7.0,192.41,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
860,53716,0,0,15.911676,1.0,Mobile Phone,3,11.0,Credit Card,Female,3.0,4,Laptop & Accessory,3,Divorced,3,1,13.0,2.0,2.0,4.0,166.62,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
861,53561,0,0,16.014364,9.0,Mobile Phone,3,24.0,Debit Card,Male,4.0,4,Laptop & Accessory,5,Divorced,5,1,16.0,2.0,2.0,,214.66,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
862,52335,0,0,16.16713,10.0,Phone,1,10.0,Debit Card,Male,,3,Mobile,3,Married,8,1,15.0,1.0,1.0,3.0,129.96,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
863,55082,0,0,16.523426,2.0,Computer,1,8.0,Credit Card,Male,3.0,4,Mobile Phone,3,Single,2,1,12.0,2.0,2.0,3.0,146.54,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
864,51249,0,0,17.131884,,Computer,1,14.0,CC,Female,2.0,4,Laptop & Accessory,4,Married,2,1,16.0,1.0,1.0,7.0,121.33000000000001,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
865,50744,0,0,17.291414,1.0,Phone,1,25.0,CC,Male,3.0,4,Mobile,5,Divorced,2,0,12.0,1.0,3.0,3.0,131.96,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
866,53969,0,0,17.804735,10.0,Mobile Phone,1,17.0,Debit Card,Male,3.0,4,Fashion,5,Married,9,1,14.0,2.0,6.0,8.0,208.21,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
867,50326,0,0,18.102177,4.0,Mobile Phone,3,8.0,Debit Card,Male,3.0,3,Laptop & Accessory,2,Single,5,1,13.0,1.0,1.0,5.0,165.82,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
868,55087,0,0,18.544891,17.0,Mobile Phone,3,11.0,E wallet,Female,3.0,5,Fashion,1,Single,5,0,15.0,11.0,16.0,,227.31,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
869,53241,0,0,18.914553,1.0,Mobile Phone,1,16.0,Credit Card,Male,3.0,4,Mobile Phone,5,Divorced,3,0,15.0,1.0,2.0,3.0,150.0,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
870,53859,0,0,19.43669,1.0,Computer,1,9.0,COD,Female,3.0,4,Mobile Phone,1,Single,3,1,14.0,2.0,2.0,4.0,162.6,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
871,53600,0,0,19.491776,1.0,Mobile Phone,1,32.0,Debit Card,Female,3.0,2,Mobile Phone,2,Single,3,1,13.0,2.0,2.0,2.0,154.94,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
872,53415,0,0,19.527855,1.0,Mobile Phone,1,24.0,Credit Card,Female,3.0,5,Laptop & Accessory,3,Married,3,0,16.0,3.0,4.0,3.0,168.77,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
873,51479,0,0,19.620901,14.0,Mobile Phone,3,15.0,Debit Card,Male,3.0,3,Fashion,3,Married,4,1,13.0,0.0,1.0,7.0,181.89,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
874,55575,0,0,19.960085,21.0,Mobile Phone,1,32.0,Credit Card,Male,3.0,4,Fashion,3,Single,4,0,24.0,10.0,13.0,,211.33,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
875,52728,0,0,20.10663,4.0,Computer,1,9.0,CC,Male,,3,Mobile,5,Married,2,1,13.0,2.0,2.0,3.0,130.65,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
876,50901,0,0,20.442884,0.0,Phone,3,10.0,Credit Card,Female,2.0,3,Laptop & Accessory,3,Divorced,2,1,12.0,1.0,1.0,3.0,141.62,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
877,51984,0,0,20.477125,0.0,Phone,3,10.0,E wallet,Male,2.0,4,Laptop & Accessory,5,Married,2,0,12.0,1.0,1.0,3.0,142.56,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
878,53532,0,0,20.571337,1.0,Mobile Phone,1,31.0,Credit Card,Male,3.0,4,Mobile Phone,4,Single,10,0,23.0,2.0,2.0,3.0,160.97,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
879,51861,0,0,21.0204,,Computer,1,9.0,Debit Card,Male,2.0,4,Mobile Phone,3,Married,2,0,18.0,1.0,1.0,0.0,112.81,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
880,51072,0,0,21.304691,14.0,Mobile Phone,3,29.0,Debit Card,Male,3.0,3,Fashion,3,Single,4,1,16.0,0.0,1.0,2.0,170.82,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
881,50865,0,0,21.536251,10.0,Phone,1,10.0,Debit Card,Male,,3,Mobile,3,Divorced,8,1,15.0,1.0,1.0,3.0,129.96,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
882,52001,0,0,21.905788,,Phone,2,9.0,UPI,Male,2.0,3,Mobile,4,Married,4,1,11.0,0.0,1.0,3.0,122.77000000000001,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
883,52031,0,0,22.702631,0.0,Computer,3,6.0,Credit Card,Male,2.0,4,Laptop & Accessory,5,Single,2,0,12.0,0.0,1.0,7.0,142.94,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
884,53941,0,0,23.584808,3.0,Computer,1,7.0,Debit Card,Male,4.0,2,Laptop & Accessory,3,Single,10,1,13.0,1.0,2.0,3.0,187.94,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
885,55431,0,0,23.991596,8.0,Mobile Phone,3,10.0,Debit Card,Female,3.0,6,Laptop & Accessory,1,Single,7,0,13.0,3.0,3.0,3.0,185.29,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
886,52826,1,0,25.108381,5.0,Mobile Phone,1,19.0,Cash on Delivery,Female,3.0,4,Others,3,Divorced,3,0,,10.0,16.0,9.0,320.45,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
887,52017,0,0,25.126413,,Mobile Phone,1,16.0,Debit Card,Male,2.0,3,Mobile,4,Married,2,0,14.0,1.0,1.0,0.0,120.08000000000001,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
888,54164,0,0,25.74145,7.0,Computer,1,10.0,Debit Card,Female,3.0,4,Mobile Phone,3,Married,3,1,12.0,3.0,4.0,1.0,154.09,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
889,51298,0,0,26.289845,8.0,Phone,1,17.0,CC,Male,2.0,3,Mobile,3,Married,8,1,11.0,0.0,2.0,2.0,126.6,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
890,54885,0,0,27.413904,1.0,Mobile Phone,1,24.0,Credit Card,Female,3.0,5,Laptop & Accessory,3,Married,3,0,16.0,1.0,4.0,3.0,168.77,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
891,50765,0,0,28.467104,,Phone,1,20.0,Debit Card,Male,2.0,3,Mobile,5,Divorced,2,1,14.0,2.0,6.0,8.0,122.35,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
892,54206,1,0,28.48206,5.0,Mobile Phone,1,19.0,Cash on Delivery,Female,3.0,4,Others,3,Married,3,0,,2.0,16.0,9.0,320.45,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
893,53256,0,0,28.879175,1.0,Mobile Phone,1,17.0,Credit Card,Male,4.0,3,Mobile Phone,3,Single,3,0,19.0,2.0,2.0,3.0,160.05,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
894,54104,0,0,29.062706,1.0,Mobile Phone,1,9.0,UPI,Male,3.0,4,Mobile Phone,3,Married,8,1,20.0,1.0,2.0,3.0,164.77,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
895,52526,0,0,29.830996,,Mobile Phone,1,13.0,Debit Card,Male,3.0,3,Mobile,4,Single,3,0,11.0,0.0,1.0,3.0,120.13,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
896,54759,1,0,30.116575,1.0,Mobile Phone,1,9.0,Credit Card,Male,3.0,4,Mobile Phone,3,Single,8,0,18.0,3.0,3.0,2.0,168.82,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
897,52187,0,0,30.905613,0.0,Phone,1,30.0,Credit Card,Male,2.0,3,Mobile Phone,4,Single,9,0,22.0,0.0,1.0,2.0,135.97,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
898,53961,0,0,30.976126,8.0,Mobile Phone,3,10.0,Debit Card,Female,3.0,6,Laptop & Accessory,1,Single,7,0,13.0,2.0,3.0,3.0,185.29,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
899,52235,0,0,33.618454,,Phone,1,20.0,Debit Card,Male,2.0,3,Mobile,5,Married,2,1,14.0,5.0,6.0,8.0,122.35,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
900,54322,0,0,33.757008,1.0,Computer,1,16.0,Credit Card,Male,3.0,4,Mobile Phone,4,Married,8,0,19.0,3.0,3.0,3.0,145.24,8,8 - Yüksek Risk,3,İndirim Teklifi,İndirim Teklifi,True,False,Geçmiş şikâyet işareti yok,Teklif Bilgisi Bekleniyor,True,False,Teklif için onaylı kampanya bilgisi gerekli,78.0,78.0
901,54077,0,0,33.829872,1.0,Mobile Phone,1,7.0,Credit Card,Male,4.0,4,Mobile Phone,5,Single,2,0,14.0,4.0,8.0,7.0,153.67,9,9 - Çok Yüksek Risk,2,İndirim Teklifi,Win-Back Teklifi,True,False,Geçmiş şikâyet işareti yok,Geri Kazanım,True,False,Teklif için onaylı kampanya bilgisi gerekli,82.0,74.0
902,51552,0,0,36.026768,0.0,Phone,1,,Debit Card,Male,2.0,1,Mobile,4,Married,2,1,16.0,2.0,2.0,2.0,123.28,9,9 - Çok Yüksek Risk,2,İndirim Teklifi,Win-Back Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,82.0,74.0
903,50488,0,0,38.38072,1.0,Phone,3,8.0,E wallet,Female,2.0,3,Laptop & Accessory,4,Divorced,2,1,20.0,7.0,7.0,5.0,147.79,9,9 - Çok Yüksek Risk,2,İndirim Teklifi,Win-Back Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,82.0,74.0
904,51219,0,0,38.523315,,Phone,1,13.0,Debit Card,Male,2.0,3,Mobile,5,Single,4,0,14.0,0.0,1.0,2.0,120.62,9,9 - Çok Yüksek Risk,2,İndirim Teklifi,Win-Back Teklifi,True,False,Geçmiş şikâyet işareti yok,Geri Kazanım,True,False,Teklif için onaylı kampanya bilgisi gerekli,82.0,74.0
905,52732,0,0,38.768604,0.0,Phone,1,7.0,CC,Male,,3,Mobile,5,Single,1,0,13.0,7.0,7.0,6.0,128.67,9,9 - Çok Yüksek Risk,2,İndirim Teklifi,Win-Back Teklifi,True,False,Geçmiş şikâyet işareti yok,Geri Kazanım,True,False,Teklif için onaylı kampanya bilgisi gerekli,82.0,74.0
